"No.","Time","Source","Destination","Protocol","Length","Info"
"8415","-1534368476.086390","settings-crashlytics-b-103974621.us-east-1.elb.amazonaws.com","10.11.1.3","TCP","52","443  >  60633 [ACK] Seq=2186 Ack=361 Win=30080 Len=0 TSval=3260748016 TSecr=1070036553"
"8416","-1534368476.086453","settings-crashlytics-b-103974621.us-east-1.elb.amazonaws.com","10.11.1.3","TLSv1.2","103","Change Cipher Spec, Encrypted Handshake Message"
"8417","-1534368476.110838","10.11.1.3","settings-crashlytics-b-103974621.us-east-1.elb.amazonaws.com","TCP","52","60633  >  443 [ACK] Seq=361 Ack=2237 Win=131008 Len=0 TSval=1070036592 TSecr=3260748016"
"8418","-1534368476.149597","10.11.1.3","dns.google","DNS","60","Standard query 0x1891 A app.adjust.com"
"8419","-1534368476.166666","dns.google","10.11.1.3","DNS","256","Standard query response 0x0009 A m.quantcount.com CNAME map-pb.quantserve.com.akadns.net CNAME ac-na.quantserve.com.akadns.net A 64.94.107.13 A 64.94.107.27 A 64.94.107.18 A 64.94.107.44 A 64.94.107.39 A 64.94.107.38 A 64.94.107.52 A 64.94.107.21"
"8420","-1534368476.171676","dns.google","10.11.1.3","DNS","252","Standard query response 0x1891 A app.adjust.com A 178.162.219.152 A 178.162.216.178 A 178.162.219.163 A 178.162.216.177 A 178.162.219.60 A 178.162.219.153 A 178.162.219.154 A 178.162.216.179 A 178.162.219.59 A 178.162.219.58 A 178.162.219.61 A 178.162.216.180"
"8421","-1534368476.172607","10.11.1.3","dns.google","DNS","93","Standard query 0x5507 A f7b938ef4b54592bf1107fa660430686.api.appsee.com"
"8422","-1534368476.186073","10.11.1.3","dns.google","DNS","59","Standard query 0x6836 A metal-band.us"
"8423","-1534368476.189943","10.11.1.3","settings-crashlytics-b-103974621.us-east-1.elb.amazonaws.com","TCP","52","60633  >  443 [FIN, ACK] Seq=361 Ack=2237 Win=131072 Len=0 TSval=1070036674 TSecr=3260748016"
"8424","-1534368476.191260","settings-crashlytics-b-103974621.us-east-1.elb.amazonaws.com","10.11.1.3","TLSv1.2","569","Application Data"
"8425","-1534368476.191702","settings-crashlytics-b-103974621.us-east-1.elb.amazonaws.com","10.11.1.3","TLSv1.2","83","Encrypted Alert"
"8426","-627013685.053873","10.11.1.3","dns.google","DNS","65","Standard query 0xd06a A app-measurement.com"
"8427","-627013685.067512","dns.google","10.11.1.3","DNS","81","Standard query response 0xd06a A app-measurement.com A 172.217.8.14"
"8428","-627013685.124660","10.11.1.3","dns.google","DNS","70","Standard query 0xc24f A ssl.google-analytics.com"
"8429","-627013685.136819","dns.google","10.11.1.3","DNS","130","Standard query response 0xc24f A ssl.google-analytics.com CNAME ssl-google-analytics.l.google.com A 172.217.13.232"
"8430","-627013685.152165","10.11.1.3","dns.google","DNS","65","Standard query 0xf067 A play.googleapis.com"
"8431","-627013685.164299","dns.google","10.11.1.3","DNS","291","Standard query response 0xf067 A play.googleapis.com CNAME googleapis.l.google.com A 172.217.8.10 A 172.217.13.74 A 172.217.13.234 A 172.217.5.234 A 172.217.7.138 A 172.217.7.202 A 216.58.218.234 A 216.58.217.106 A 216.58.217.170 A 172.217.9.202 A 172.217.12.234 A 216.58.217.138"
"8432","-627013685.190327","10.11.1.3","dns.google","DNS","61","Standard query 0x2a8e A www.gstatic.com"
"8433","-627013685.195504","10.11.1.3","googleapis.l.google.com","TCP","64","50941  >  443 [SYN, ECN, CWR] Seq=0 Win=65535 Len=0 MSS=1240 WS=64 TSval=511855811 TSecr=0 SACK_PERM=1"
"8434","-627013685.195563","googleapis.l.google.com","10.11.1.3","TCP","60","443  >  50941 [SYN, ACK, ECN] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=3561336787 TSecr=511855811 WS=128"
"8435","-627013685.203251","dns.google","10.11.1.3","DNS","77","Standard query response 0x2a8e A www.gstatic.com A 172.217.9.195"
"8436","-627013685.220663","10.11.1.3","googleapis.l.google.com","TCP","52","50941  >  443 [ACK] Seq=1 Ack=1 Win=131392 Len=0 TSval=511855837 TSecr=3561336787"
"8437","-627013685.226158","10.11.1.3","googleapis.l.google.com","TLSv1.2","290","Client Hello"
"8438","-627013685.226213","googleapis.l.google.com","10.11.1.3","TCP","52","443  >  50941 [ACK] Seq=1 Ack=239 Win=30080 Len=0 TSval=3561336795 TSecr=511855837"
"8439","-627009391.232906","googleapis.l.google.com","10.11.1.3","TLSv1.2","1280","Server Hello"
"8440","-627009391.232954","googleapis.l.google.com","10.11.1.3","TLSv1.2","1073","Certificate, Server Key Exchange, Server Hello Done"
"8441","-627009391.251713","10.11.1.3","p12-buy.itunes-apple.com.akadns.net","TCP","64","50942  >  443 [SYN, ECN, CWR] Seq=0 Win=65535 Len=0 MSS=1240 WS=64 TSval=511855901 TSecr=0 SACK_PERM=1"
"8442","-627009391.251778","p12-buy.itunes-apple.com.akadns.net","10.11.1.3","TCP","60","443  >  50942 [SYN, ACK, ECN] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=3561336810 TSecr=511855901 WS=128"
"8443","-627009391.256461","10.11.1.3","googleapis.l.google.com","TCP","52","50941  >  443 [ACK] Seq=239 Ack=2250 Win=129088 Len=0 TSval=511855907 TSecr=3561336805"
"8444","-627009391.392691","10.11.1.3","p12-buy.itunes-apple.com.akadns.net","TCP","52","50942  >  443 [ACK] Seq=1 Ack=1 Win=131392 Len=0 TSval=511856042 TSecr=3561336810"
"8445","-627009391.398637","10.11.1.3","p12-buy.itunes-apple.com.akadns.net","TLSv1.2","271","Client Hello"
"8446","-627009391.398700","p12-buy.itunes-apple.com.akadns.net","10.11.1.3","TCP","52","443  >  50942 [ACK] Seq=1 Ack=220 Win=30080 Len=0 TSval=3561336846 TSecr=511856043"
"8447","-627009391.403499","p12-buy.itunes-apple.com.akadns.net","10.11.1.3","TLSv1.2","1280","Server Hello"
"8448","-627009391.403555","p12-buy.itunes-apple.com.akadns.net","10.11.1.3","TLSv1.2","954","Certificate, Server Key Exchange, Server Hello Done"
"8449","-627009391.428248","10.11.1.3","p12-buy.itunes-apple.com.akadns.net","TCP","52","50942  >  443 [ACK] Seq=220 Ack=2131 Win=130112 Len=0 TSval=511856077 TSecr=3561336848"
"8450","-627009391.438224","10.11.1.3","p12-buy.itunes-apple.com.akadns.net","TLSv1.2","178","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"8451","-1553038700.693887","10.11.1.3","dns.google","DNS","60","Standard query 0x3e91 A www.google.com"
"8452","-1553038700.706304","dns.google","10.11.1.3","DNS","76","Standard query response 0x3e91 A www.google.com A 172.217.3.36"
"8453","-1553038699.170205","10.11.1.3","dns.google","DNS","64","Standard query 0xf6f5 A www.googleapis.com"
"8454","-1553038699.182420","dns.google","10.11.1.3","DNS","210","Standard query response 0xf6f5 A www.googleapis.com CNAME googleapis.l.google.com A 172.217.7.234 A 172.217.13.74 A 172.217.7.138 A 216.58.218.234 A 216.58.217.74 A 172.217.12.234 A 172.217.9.202"
"8455","-1553038699.272971","10.11.1.3","googleapis.l.google.com","TCP","64","59743  >  443 [SYN, ECN, CWR] Seq=0 Win=65535 Len=0 MSS=1240 WS=32 TSval=1066276503 TSecr=0 SACK_PERM=1"
"8456","-1553038699.273020","googleapis.l.google.com","10.11.1.3","TCP","60","443  >  59743 [SYN, ACK, ECN] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=3259699767 TSecr=1066276503 WS=128"
"8457","-1553038699.282353","10.11.1.3","googleapis.l.google.com","TCP","64","59744  >  443 [SYN, ECN, CWR] Seq=0 Win=65535 Len=0 MSS=1240 WS=32 TSval=1066276510 TSecr=0 SACK_PERM=1"
"8458","-1553038699.282395","googleapis.l.google.com","10.11.1.3","TCP","60","443  >  59744 [SYN, ACK, ECN] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=3259699769 TSecr=1066276510 WS=128"
"8459","-1553038699.296018","10.11.1.3","googleapis.l.google.com","TCP","52","59743  >  443 [ACK] Seq=1 Ack=1 Win=131392 Len=0 TSval=1066276527 TSecr=3259699767"
"8460","-1553038699.296032","10.11.1.3","googleapis.l.google.com","TCP","64","59745  >  443 [SYN, ECN, CWR] Seq=0 Win=65535 Len=0 MSS=1240 WS=32 TSval=1066276527 TSecr=0 SACK_PERM=1"
"8461","-1553038699.296092","googleapis.l.google.com","10.11.1.3","TCP","60","443  >  59745 [SYN, ACK, ECN] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=3259699773 TSecr=1066276527 WS=128"
"8462","-1553038699.299492","10.11.1.3","googleapis.l.google.com","TLSv1.2","280","Client Hello"
"8463","-1553038699.299527","googleapis.l.google.com","10.11.1.3","TCP","52","443  >  59743 [ACK] Seq=1 Ack=229 Win=30080 Len=0 TSval=3259699774 TSecr=1066276530"
"8464","-1553038699.306973","10.11.1.3","googleapis.l.google.com","TCP","52","59744  >  443 [ACK] Seq=1 Ack=1 Win=131392 Len=0 TSval=1066276536 TSecr=3259699769"
"8465","-1553038699.310865","10.11.1.3","googleapis.l.google.com","TLSv1.2","280","Client Hello"
"8466","-1553038699.310897","googleapis.l.google.com","10.11.1.3","TCP","52","443  >  59744 [ACK] Seq=1 Ack=229 Win=30080 Len=0 TSval=3259699777 TSecr=1066276538"
"8467","-1553038699.326007","10.11.1.3","googleapis.l.google.com","TCP","52","59745  >  443 [ACK] Seq=1 Ack=1 Win=131392 Len=0 TSval=1066276550 TSecr=3259699773"
"8468","-1553038699.332606","googleapis.l.google.com","10.11.1.3","TLSv1.2","1280","Server Hello"
"8469","-1553038699.332654","googleapis.l.google.com","10.11.1.3","TLSv1.2","1072","Certificate, Server Key Exchange, Server Hello Done"
"8470","-1553038699.342670","10.11.1.3","googleapis.l.google.com","TLSv1.2","280","Client Hello"
"8471","-1553038699.342734","googleapis.l.google.com","10.11.1.3","TCP","52","443  >  59745 [ACK] Seq=1 Ack=229 Win=30080 Len=0 TSval=3259699785 TSecr=1066276567"
"8472","-1553038699.352043","googleapis.l.google.com","10.11.1.3","TLSv1.2","1280","Server Hello"
"8473","-1553038699.352089","googleapis.l.google.com","10.11.1.3","TLSv1.2","1072","Certificate, Server Key Exchange, Server Hello Done"
"8474","-1553038699.358772","10.11.1.3","googleapis.l.google.com","TCP","52","59743  >  443 [ACK] Seq=229 Ack=2249 Win=129120 Len=0 TSval=1066276588 TSecr=3259699782"
"8475","-1553038699.371789","googleapis.l.google.com","10.11.1.3","TLSv1.2","1280","Server Hello"
"8476","-1544543255.877189","10.11.1.3","dns.google","DNS","65","Standard query 0x7984 A play.googleapis.com"
"8477","-1544543255.880924","10.11.1.3","dns.google","DNS","60","Standard query 0xab5b A www.google.com"
"8478","-1544543255.890548","dns.google","10.11.1.3","DNS","163","Standard query response 0x7984 A play.googleapis.com CNAME googleapis.l.google.com A 172.217.13.74 A 172.217.5.234 A 172.217.12.234 A 172.217.9.202"
"8479","-1544543255.891062","10.11.1.3","dns.google","DNS","62","Standard query 0x5955 A jmt17.google.com"
"8480","-1544543255.893190","dns.google","10.11.1.3","DNS","76","Standard query response 0xab5b A www.google.com A 172.217.3.36"
"8481","-1544543255.896562","10.11.1.3","dns.google","DNS","80","Standard query 0xc538 A device-provisioning.googleapis.com"
"8482","-1544543255.903800","dns.google","10.11.1.3","DNS","99","Standard query response 0x5955 A jmt17.google.com CNAME www3.l.google.com A 172.217.3.46"
"8483","-1544543255.908574","dns.google","10.11.1.3","DNS","242","Standard query response 0xc538 A device-provisioning.googleapis.com CNAME googleapis.l.google.com A 172.217.3.42 A 172.217.7.234 A 172.217.13.74 A 172.217.7.138 A 216.58.217.170 A 172.217.12.234 A 172.217.7.202 A 172.217.9.202"
"8484","-1544543255.921626","10.11.1.3","googleapis.l.google.com","TCP","64","60355  >  443 [SYN, ECN, CWR] Seq=0 Win=65535 Len=0 MSS=1240 WS=32 TSval=1068190749 TSecr=0 SACK_PERM=1"
"8485","-1544543255.921670","googleapis.l.google.com","10.11.1.3","TCP","60","443  >  60355 [SYN, ACK, ECN] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=3260176682 TSecr=1068190749 WS=128"
"8486","-1544543255.943102","10.11.1.3","googleapis.l.google.com","TCP","52","60355  >  443 [ACK] Seq=1 Ack=1 Win=131392 Len=0 TSval=1068190771 TSecr=3260176682"
"8487","-1544543255.950662","10.11.1.3","www3.l.google.com","TCP","64","60356  >  443 [SYN, ECN, CWR] Seq=0 Win=65535 Len=0 MSS=1240 WS=32 TSval=1068190778 TSecr=0 SACK_PERM=1"
"8488","-1544543255.950699","www3.l.google.com","10.11.1.3","TCP","60","443  >  60356 [SYN, ACK, ECN] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=3260176689 TSecr=1068190778 WS=128"
"8489","-1544543255.954618","10.11.1.3","googleapis.l.google.com","TCP","64","60357  >  443 [SYN, ECN, CWR] Seq=0 Win=65535 Len=0 MSS=1240 WS=32 TSval=1068190781 TSecr=0 SACK_PERM=1"
"8490","-1544543255.954653","googleapis.l.google.com","10.11.1.3","TCP","60","443  >  60357 [SYN, ACK, ECN] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=3260176690 TSecr=1068190781 WS=128"
"8491","-1544543255.961027","10.11.1.3","googleapis.l.google.com","TLSv1.2","269","Client Hello"
"8492","-1544543255.961065","googleapis.l.google.com","10.11.1.3","TCP","52","443  >  60355 [ACK] Seq=1 Ack=218 Win=30080 Len=0 TSval=3260176692 TSecr=1068190784"
"8493","-1544543255.975905","10.11.1.3","www3.l.google.com","TCP","52","60356  >  443 [ACK] Seq=1 Ack=1 Win=131392 Len=0 TSval=1068190799 TSecr=3260176689"
"8494","-1544543255.979789","10.11.1.3","googleapis.l.google.com","TCP","52","60357  >  443 [ACK] Seq=1 Ack=1 Win=131392 Len=0 TSval=1068190802 TSecr=3260176690"
"8495","-1544543255.982565","googleapis.l.google.com","10.11.1.3","TLSv1.2","1280","Server Hello"
"8496","-1544543255.982603","googleapis.l.google.com","10.11.1.3","TLSv1.2","1073","Certificate, Server Key Exchange, Server Hello Done"
"8497","-1544543255.999194","10.11.1.3","www3.l.google.com","TLSv1.2","266","Client Hello"
"8498","-1544543255.999243","www3.l.google.com","10.11.1.3","TCP","52","443  >  60356 [ACK] Seq=1 Ack=215 Win=30080 Len=0 TSval=3260176701 TSecr=1068190822"
"8499","-1544543254.002994","10.11.1.3","googleapis.l.google.com","TLSv1.2","284","Client Hello"
"8500","-1544543254.003027","googleapis.l.google.com","10.11.1.3","TCP","52","443  >  60357 [ACK] Seq=1 Ack=233 Win=30080 Len=0 TSval=3260176702 TSecr=1068190824"
"8501","2059539898.193902","10.11.1.3","dns.google","DNS","67","Standard query 0xed7c A www.paypalobjects.com"
"8502","2059539898.376155","10.11.1.3","dns.google","DNS","64","Standard query 0x7045 A graph.facebook.com"
"8503","2059539898.401621","dns.google","10.11.1.3","DNS","122","Standard query response 0x7045 A graph.facebook.com CNAME api.facebook.com CNAME star.c10r.facebook.com A 31.13.65.1"
"8504","2059539898.437497","dns.google","10.11.1.3","DNS","228","Standard query response 0xed7c A www.paypalobjects.com CNAME geo.paypalobjects.com.akadns.net CNAME hotspot.paypalobjects.com.akadns.net CNAME www.paypalobjects.com.edgekey.net CNAME e3691.g.akamaiedge.net A 23.32.68.204"
"8505","2059539898.441648","10.11.1.3","star.c10r.facebook.com","TCP","64","58257  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1240 WS=32 TSval=1058729720 TSecr=0 SACK_PERM=1"
"8506","2059539898.441715","star.c10r.facebook.com","10.11.1.3","TCP","60","443  >  58257 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=3220683843 TSecr=1058729720 WS=128"
"8507","2059539898.472081","10.11.1.3","star.c10r.facebook.com","TCP","52","58257  >  443 [ACK] Seq=1 Ack=1 Win=131392 Len=0 TSval=1058729744 TSecr=3220683843"
"8508","2059539898.472102","10.11.1.3","e3691.g.akamaiedge.net","TCP","64","58258  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1240 WS=32 TSval=1058729747 TSecr=0 SACK_PERM=1"
"8509","2059539898.472176","e3691.g.akamaiedge.net","10.11.1.3","TCP","60","443  >  58258 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=3220683850 TSecr=1058729747 WS=128"
"8510","2059539898.477948","10.11.1.3","star.c10r.facebook.com","TLSv1.2","280","Client Hello"
"8511","2059539898.478008","star.c10r.facebook.com","10.11.1.3","TCP","52","443  >  58257 [ACK] Seq=1 Ack=229 Win=30080 Len=0 TSval=3220683852 TSecr=1058729751"
"8512","2059539898.495601","10.11.1.3","e3691.g.akamaiedge.net","TCP","52","58258  >  443 [ACK] Seq=1 Ack=1 Win=131392 Len=0 TSval=1058729773 TSecr=3220683850"
"8513","2059539898.501285","10.11.1.3","e3691.g.akamaiedge.net","TLSv1.2","283","Client Hello"
"8514","2059539898.501331","e3691.g.akamaiedge.net","10.11.1.3","TCP","52","443  >  58258 [ACK] Seq=1 Ack=232 Win=30080 Len=0 TSval=3220683858 TSecr=1058729775"
"8515","2059544192.491909","e3691.g.akamaiedge.net","10.11.1.3","TLSv1.2","1280","Server Hello"
"8516","2059544192.491965","e3691.g.akamaiedge.net","10.11.1.3","TLSv1.2","984","Certificate, Server Key Exchange, Server Hello Done"
"8517","2059544192.503246","star.c10r.facebook.com","10.11.1.3","TLSv1.2","1280","Server Hello"
"8518","2059544192.503294","star.c10r.facebook.com","10.11.1.3","TLSv1.2","1151","Certificate, Server Key Exchange, Server Hello Done"
"8519","2059544192.515556","10.11.1.3","e3691.g.akamaiedge.net","TCP","52","58258  >  443 [ACK] Seq=232 Ack=2161 Win=129216 Len=0 TSval=1058729824 TSecr=3220683864"
"8520","2059544192.527287","10.11.1.3","star.c10r.facebook.com","TCP","52","58257  >  443 [ACK] Seq=229 Ack=2328 Win=129056 Len=0 TSval=1058729835 TSecr=3220683866"
"8521","2059544192.594227","10.11.1.3","dns.google","DNS","70","Standard query 0x6fcf A settings.crashlytics.com"
"8522","2059544192.595796","dns.google","10.11.1.3","DNS","269","Standard query response 0x6fcf A settings.crashlytics.com CNAME settings-crashlytics-b-103974621.us-east-1.elb.amazonaws.com A 23.21.72.124 A 107.22.253.76 A 23.21.47.24 A 23.21.52.1 A 54.225.204.178 A 23.21.57.186 A 23.21.52.220 A 23.21.45.34"
"8523","2059544192.602088","10.11.1.3","dns.google","DNS","61","Standard query 0xf7f0 A c.riskified.com"
"8524","2059544192.613015","dns.google","10.11.1.3","DNS","265","Standard query response 0xf7f0 A c.riskified.com CNAME dualstack.client-info-prod-1418757549.us-east-1.elb.amazonaws.com A 174.129.17.194 A 107.22.181.0 A 23.23.119.32 A 107.22.177.234 A 54.243.147.189 A 184.73.219.94 A 50.17.225.59 A 23.21.142.253"
"8525","2059544192.636112","10.11.1.3","star.c10r.facebook.com","TLSv1.2","127","Client Key Exchange"
"8526","-246647088.997412","10.11.1.3","y.ssl.global.fastly.net","TCP","64","53842  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1240 WS=64 TSval=523550656 TSecr=0 SACK_PERM=1"
"8527","-246647088.997456","y.ssl.global.fastly.net","10.11.1.3","TCP","60","443  >  53842 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=3583283708 TSecr=523550656 WS=128"
"8528","-246647087.023579","10.11.1.3","dns.google","DNS","62","Standard query 0xbcd2 A www.medscape.com"
"8529","-246647087.029579","10.11.1.3","dns.google","DNS","61","Standard query 0x519f A bi.medscape.com"
"8530","-246647087.029585","10.11.1.3","y.ssl.global.fastly.net","TCP","52","53842  >  443 [ACK] Seq=1 Ack=1 Win=131392 Len=0 TSval=523550684 TSecr=3583283708"
"8531","-246647087.029588","10.11.1.3","y.ssl.global.fastly.net","TLSv1.2","273","Client Hello"
"8532","-246647087.029643","y.ssl.global.fastly.net","10.11.1.3","TCP","52","443  >  53842 [ACK] Seq=1 Ack=222 Win=30080 Len=0 TSval=3583283716 TSecr=523550685"
"8533","-246647087.050436","dns.google","10.11.1.3","DNS","151","Standard query response 0x519f A bi.medscape.com CNAME bi.medscape.com.edgekey.net CNAME e3206.g.akamaiedge.net A 23.199.204.33"
"8534","-246647087.057718","y.ssl.global.fastly.net","10.11.1.3","TLSv1.2","1280","Server Hello"
"8535","-246647087.057761","y.ssl.global.fastly.net","10.11.1.3","TLSv1.2","1280","Certificate [TCP segment of a reassembled PDU]"
"8536","-246647087.057776","y.ssl.global.fastly.net","10.11.1.3","TLSv1.2","72","Server Key Exchange, Server Hello Done"
"8537","-246647087.058050","dns.google","10.11.1.3","DNS","112","Standard query response 0xbcd2 A www.medscape.com CNAME tvgxj.x.incapdns.net A 199.83.132.227"
"8538","-246647087.084194","10.11.1.3","y.ssl.global.fastly.net","TCP","52","53842  >  443 [ACK] Seq=222 Ack=2457 Win=128896 Len=0 TSval=523550741 TSecr=3583283723"
"8539","-246647087.090036","10.11.1.3","y.ssl.global.fastly.net","TCP","52","53842  >  443 [ACK] Seq=222 Ack=2477 Win=128896 Len=0 TSval=523550741 TSecr=3583283723"
"8540","-246647087.096106","10.11.1.3","dns.google","DNS","64","Standard query 0xc95c A graph.facebook.com"
"8541","-246647087.098614","dns.google","10.11.1.3","DNS","122","Standard query response 0xc95c A graph.facebook.com CNAME api.facebook.com CNAME star.c10r.facebook.com A 31.13.71.1"
"8542","-246647087.118969","10.11.1.3","y.ssl.global.fastly.net","TLSv1.2","178","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"8543","-246647087.119264","y.ssl.global.fastly.net","10.11.1.3","TLSv1.2","103","Change Cipher Spec, Encrypted Handshake Message"
"8544","-246647087.123948","10.11.1.3","tvgxj.x.incapdns.net","TCP","64","53843  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1240 WS=64 TSval=523550781 TSecr=0 SACK_PERM=1"
"8545","-246647087.123986","tvgxj.x.incapdns.net","10.11.1.3","TCP","60","80  >  53843 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=3583283739 TSecr=523550781 WS=128"
"8546","-246647087.128093","10.11.1.3","e3206.g.akamaiedge.net","TCP","64","53844  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1240 WS=64 TSval=523550784 TSecr=0 SACK_PERM=1"
